tx	SRR1192255	SRR1192256	SRR1192257	SRR1192258	SRR1192259	SRR1192260
AT2G19930.2	0.105962	0.030154	0	0.195766	0.19842	0.244112
AT2G19940.1	7.22505	7.300633	9.05134	6.793342	6.913232	6.310583
AT2G19940.3	0.270713	0.291143	0.185233	0.043771	0.25116	0.20557
AT2G19940.2	0.623069	0.790711	0.764427	0.433464	0.457593	0.486072
AT2G19950.2	1.486085	1.417093	2.098954	1.8011	1.350815	1.670262
AT2G19950.1	0.53215	0.452266	0	0.559748	1.144846	0.668361
AT2G19960.1	0	0	0	0	0	0
AT2G19960.2	0	0	0	0	0.051796	0
AT2G19960.3	0	0	0	0	0	0
AT2G19960.4	0	0	0	0.04335	0	0.042473
AT2G07255.1	0	0	0	0	0	0
AT2G19970.1	0	0	0	0.011382	0	0.010644
AT2G19980.1	0.093495	0.102014	0.046164	0.01939	0.035698	0.039292
AT2G19990.1	0.127361	0.068218	0.06788	0.160605	0.102043	0.167815
AT2G20000.1	1.301678	0.9345	1.681012	0.764405	0.855045	0.750693
AT2G20000.2	0.262752	0.724539	0.43206	0.816669	0.830166	0.779194
AT2G20010.2	0.847686	0.902323	1.167358	1.041517	0.820044	1.039056
AT2G20010.1	0	0	0	0	0.204864	0
AT2G20020.1	3.867724	3.286578	3.302267	2.542257	2.863611	2.511901
AT2G20030.1	0	0	0	0	0	0
AT2G20050.1	2.478364	2.564403	3.967668	3.435921	3.613896	3.610337
AT2G20050.2	0.235917	0.534414	0.073526	0.441775	0.566377	0.639019
AT2G20060.1	3.304966	3.171827	3.953978	2.047911	2.671669	1.951866
AT2G20070.1	0	0	0	0	0	0
AT2G20080.1	0	0	0	0	0	0
AT2G20080.2	0	0	0	0	0	0
AT2G20080.3	0	0	0	0	0	0
AT2G20100.1	0.392779	0.0361	0.263818	0.302984	0.177908	0.053536
AT2G20100.2	0.422708	0.568029	0.245099	0.370873	0.275884	0.133021
AT2G20100.3	0	0.022061	0	0	0.018749	0.032565
AT2G20100.4	0	0	0.873021	0	0.21266	0.472306
AT2G20110.1	0.086257	0	0.180019	0	0.083033	0.034151
AT2G20110.2	0	0.098918	0	0.015826	0	0
AT2G20110.3	0	0	0	0.033659	0	0
AT2G20120.1	2.143569	1.888298	2.542918	2.255929	1.82366	1.652421
AT2G20120.2	0	0	0	0	0	0
AT2G20130.1	3.0662	3.120682	3.85407	2.718993	3.217871	3.256354
AT2G20140.1	6.624876	6.368245	6.719679	4.702568	5.033933	5.091187
AT2G20142.1	0.009983	0	0.059116	0.098348	0.069808	0.076684
AT2G20150.1	0	0	0	0	0.005442	0
AT2G20160.1	0	0	0	0	0	0
AT2G20170.2	0	0	0	0	0	0
AT2G20170.3	0	0	0	0	0	0
AT2G20170.1	0	0	0	0	0	0
AT2G20180.1	0.260261	0.409084	0	0.485586	0.467585	0.668587
AT2G20180.2	1.168447	1.237038	1.493933	1.448825	1.735797	1.548575
AT2G20180.3	0	0	0	0	0	0.021158
AT2G20180.4	0	0	0	0	0	0
AT2G20180.5	0	0	0.864271	0	0	0
AT2G20180.6	0	0	0	0	0	0
AT2G20180.7	0	0	0	0	0	0
AT2G20180.8	0.372899	0.606614	0	0.621268	0.639871	0.609278
AT2G20190.1	2.707377	3.035217	3.635188	2.923642	3.013414	3.01625
AT2G20208.1	0	0	0.074922	0	0	0
AT2G20210.1	0.321168	0.278247	0.47634	0.397359	0.601296	0.516882
AT2G20210.2	0.020508	0.034581	0	0.099119	0	0.089316
AT2G20230.1	8.785427	9.585779	12.023754	10.02264	11.576338	11.386101
AT2G07265.1	0	0	0.115529	0.054601	0	0.106994
AT2G20240.1	1.293906	1.160341	1.423945	1.250616	1.403044	1.248
AT2G07275.1	0.062429	0.069576	0.062346	0.112718	0.038294	0.060655
AT2G07285.1	0	0	0	0	0	0
AT2G20250.1	0.617819	1.081458	1.055499	0.951761	0.904298	0.836853
AT2G20250.2	0.385138	0	0	0	0	0.254223
AT2G20250.3	0	0.368477	0.431988	0.846065	0.664246	0.613624
AT2G20260.1	95.483562	102.436085	143.832362	97.042434	104.453683	100.180602
AT2G20270.1	6.932473	6.023651	6.582611	5.182954	4.967866	4.175139
AT2G20270.2	0	0.010439	0	0	0	0
AT2G20280.1	5.864422	6.090539	5.311039	5.084614	5.204752	5.549248
AT2G20290.2	0.894909	1.095754	0.664642	0.850575	1.219803	0.125931
AT2G20290.3	0.450464	0.271215	0.663468	0.350118	0.220907	1.124441
AT2G20290.4	0.050282	0	0.273406	0	0	0.055949
AT2G20290.1	0	0	0	0	0	0
AT2G20300.1	0.829813	0.792885	0.955197	0.659768	0.818246	0.724085
AT2G20310.1	0.816454	0.772794	0.971018	0.825126	0.641749	0.807369
AT2G20320.1	0.657251	0.738665	0.721328	0.720995	0.716091	0.597109
AT2G20320.2	0	0	0	0	0.158021	0.255295
AT2G20330.1	1.794302	1.951389	2.10071	1.695009	1.831848	1.861468
AT2G20340.1	1.996356	2.027431	2.679255	1.874615	1.830374	1.924327
AT2G20340.2	0	0	0	0	0	0
AT2G20350.1	0	0	0	0	0	0
AT2G20360.1	6.460417	6.619245	8.753772	5.804642	5.70043	5.91425
AT2G20362.1	0.257337	0.459839	0.31306	0.222118	0.298729	0.238223
AT2G20362.2	0	0	0	0	0.048352	0
AT2G20362.3	0.253914	0	0.190543	0.044985	0.024722	0
AT2G20370.1	1.224904	1.173227	1.276857	1.238286	1.114131	1.217909
AT2G20380.1	0	0	0	0	0	0
AT2G20390.1	1.77912	1.462895	1.441951	1.41654	1.217739	0.961813
AT2G20390.2	0.080942	0.092844	0.116562	0.034348	0	0.139635
AT2G20400.1	0.517252	0.443338	0.65722	0.161342	0.6079	0.6503
AT2G20400.2	0	0.093443	0.039158	0.282333	0	0.036063
AT2G20410.1	3.254674	1.07233	0.678923	1.523554	0.944565	0.854673
AT2G20410.2	0.816686	0.799235	0.881668	0.778688	1.211777	1.101168
AT2G20420.1	11.497859	12.57155	15.403796	10.862361	11.268944	10.418589
AT2G20430.1	0	0	0	0	0	0
AT2G07295.1	0	0	0	0	0	0
AT2G20440.2	0.985723	0.819291	0.730125	1.481214	1.535698	1.546326
AT2G20440.3	0.256625	0.348278	0.471896	0.507048	0.291962	0.604272
AT2G20440.1	0	0.026928	0	0.04197	0.029112	0.053539
AT2G20440.4	0.486891	0.734213	1.266227	0.891415	1.091388	0.520196
AT2G20450.1	21.890826	19.952934	15.899226	12.902906	13.698844	10.898962
AT2G20463.1	0	0	0	0	0	0
AT2G20465.1	0	0	0	0	0	0
AT2G20470.1	0.007329	0.037853	0	0.058849	0	0
AT2G20470.2	0	0	0.017149	0	0	0.025546
AT2G20470.3	0	0	0	0	0.051732	0
AT2G20480.1	0.930098	0.588729	0.813995	0.462963	0.78451	0.491792
AT2G20490.1	10.633531	7.756326	8.242133	6.22666	7.538942	5.245935
AT2G20490.3	0.33175	0.074941	0.042463	0.082055	0.080447	0.138421
AT2G20490.2	0	0.100369	0	0	0.156097	0
AT2G20495.3	0	0	0	0	0	0
AT2G20495.5	0.488752	0.833061	0	0.673411	0.732856	0.680982
AT2G20495.4	0	0	0	0	0	0
AT2G20495.1	0.95587	0.794071	1.521235	1.862611	2.192407	2.348557
AT2G20495.2	0	0	0	0.045872	0	0
AT2G07305.1	0.448807	0.284811	0.328026	0.441423	0.372975	0.419394
AT2G20500.1	1.141856	1.334868	1.221633	1.354996	1.550309	1.489682
AT2G20510.1	0.014508	0	0.014009	0	0	0
AT2G20510.3	0	0.027765	0	0	0.012215	0.013165
AT2G20510.2	0	0	0	0	0	0
AT2G20510.4	0	0	0	0.005382	0	0
AT2G20515.1	0.135575	0.146952	0.057338	0.042456	0.090408	0.05568
AT2G20520.1	0	0	0	0	0	0
AT2G20530.1	3.991678	3.483939	3.803079	2.55176	2.57485	2.222021
AT2G20530.2	0.016503	0.01745	0	0	0.018686	0
AT2G20540.2	0.502566	0.49646	0.720928	0.269959	0.412911	0.367928
AT2G20540.1	0.036844	0.131922	0.086835	0.20494	0.061131	0.173555
AT2G20550.1	0.085769	0	0.016648	0.136506	0	0.024509
AT2G20550.2	0.037138	0.17008	0.158501	0	0.219722	0.17841
AT2G20560.1	0.245631	0.273841	0.331848	0.229992	0.212817	0.234173
AT2G20562.1	0.193993	0.241279	0.361776	0.142484	0.204706	0.167525
AT2G20570.1	12.61018	12.020511	14.361151	9.332458	10.588376	10.459596
AT2G20570.2	0	0	0	0	0.019706	0.025742
AT2G20570.3	0	0	0	0	0	0.185145
AT2G20580.1	6.01634	6.109542	7.372722	5.091526	5.120844	5.036181
AT2G20585.1	0.119012	0.11756	0.021141	0.06214	0.128929	0.053654
AT2G20585.2	0.568025	0.359814	0.379737	0.318875	0.32753	0.256631
AT2G20585.3	0	0.027043	0	0	0	0
AT2G20585.4	0.161827	0	0.039108	0	0.103031	0.080203
AT2G20585.5	0.336473	0.145314	0.314223	0	0.060255	0
AT2G20585.6	0.377362	0.555857	0	0.287627	0	0.273664
AT2G20585.7	0	0	0.356636	0.031274	0.157136	0
AT2G20590.1	0.226945	0.019044	0	0.142787	0.136992	0.037901
AT2G20590.2	0	0.259403	0.134925	0	0	0
AT2G20590.3	0	0	0	0	0	0.064757
AT2G20595.1	0	0	0	0	0	0
AT2G20597.1	0	0	0	0	0	0
AT2G20605.1	0	0	0	0	0	0
AT2G20610.1	4.337268	6.111963	6.405439	6.143454	5.531389	7.084401
AT2G20610.2	0.721533	0.79319	0.926736	0.591736	0.685528	0.837884
AT2G20613.1	0	0	0	0	0	0
AT2G20616.1	0	0	0	0	0	0
AT2G20618.1	0	0	0	0	0	0
AT2G20619.1	0	0	0	0	0	0
AT2G20620.1	0.008622	0	0	0	0	0
at2g07315	0	0	0	0	0	0
AT2G20625.1	0	0	0	0	0	0
AT2G20625.2	0	0	0	0	0	0
AT2G20630.2	0.038887	0	0	0.020771	0	0
AT2G20630.1	9.696795	11.506469	15.924714	11.541871	13.015662	12.170833
AT2G20635.1	0.558611	0.490705	0.438826	0.385836	0.498155	0.318692
AT2G20650.2	0.148418	0.062872	0.106845	0.133307	0.117337	0.269505
AT2G20650.1	0.496411	0.604277	0.672499	0.650178	0.609088	0.568293
AT2G20660.1	0	0	0	0	0	0
AT2G20670.1	7.689581	9.171189	7.609856	14.9663	12.542769	10.848907
AT2G20680.1	0.799336	0.66076	1.100809	0.775683	0.768839	0.753757
AT2G20690.1	4.880351	5.566721	5.765837	4.824274	4.92551	5.016899
AT2G20700.1	0.086902	0.045258	0.16924	0.07483	0.088583	0.098864
AT2G20710.1	0.16658	0.023805	0.249716	0.023487	0.189585	0.165471
AT2G20710.2	0.13155	0.206967	0	0.226074	0	0
AT2G07325.1	0.017747	0	0.006654	0.012713	0.01115	0.011999
AT2G20720.1	0.218373	0.269538	0.263146	0.225622	0.267848	0.35069
AT2G07335.1	0.02657	0.00443	0.025255	0.029908	0.008582	0.009406
AT2G20721.1	0	0	0	0	0	0
AT2G20722.1	0	0	0	0	0	0
AT2G20723.1	0	0	0	0	0	0
AT2G20725.1	3.538796	3.817794	4.51538	7.193464	7.219262	7.738904
AT2G20740.1	2.55732	3.067345	4.1561	3.485378	3.638005	3.891969
AT2G20740.2	0	0	0	0	0	0
AT2G20740.3	0.248272	0.368244	0.329593	0.333055	0.362819	0.197045
AT2G20750.1	0.889706	1.055913	0.774738	0.754598	0.624176	0.735173
AT2G20750.2	0.230908	0.25488	0.778522	0.229668	0.39366	0.210356
AT2G20760.1	7.427619	7.624171	6.722117	6.692628	6.509067	7.157242
AT2G20770.1	0.18075	0.242712	0.310775	0.46376	0.485202	0.408144
AT2G20780.1	0.499516	0.539848	0.541083	0.527087	0.536295	0.572352
AT2G20780.2	0.009888	0.021324	0.028393	0	0	0
AT2G20790.1	0.563991	0.4898	0.470963	0.825091	0.450476	0.591782
AT2G20784.1	0	0	0	0	0	0
AT2G20790.4	0.412049	0.419502	0.359086	0.098545	0.248901	0.310955
AT2G20790.2	0.348096	0.391633	0.715801	0.484237	0.771928	0.552104
AT2G20790.3	0	0	0	0	0	0
AT2G20800.1	0.005933	0	0.003068	0.006491	0.00282	0.003094
AT2G20805.1	0	0	0	0	0	0
AT2G20810.1	2.08593	2.07034	2.449219	1.697263	1.626956	1.584058
AT2G20815.4	0.219294	0	0.221846	0.09391	0.178149	0
AT2G20815.2	0	0.073955	0	0	0	0
AT2G20815.3	0.131649	0.168458	0.092342	0.061354	0.068092	0.135982
AT2G20815.1	0	0	0	0	0	0
AT2G20820.1	16.06754	12.239013	13.263708	13.096321	13.545498	11.314695
AT2G20820.2	0.038056	0	2.008526	0.070342	0	0.283361
AT2G20825.1	0.006894	0	0.007926	0	0.007114	0
AT2G20830.1	0.794703	0.795711	0.842231	0.891517	0.745694	0.856073
AT2G20830.4	0.004618	0	0.005765	0.005818	0.005095	0
AT2G20830.5	0	0.04028	0	0.040547	0	0.165991
AT2G20830.2	0	0	0	0	0	0
AT2G20830.6	0	0	0	0.208272	0.322666	0.08598
AT2G20830.3	0	0	0.016888	0.00599	0.011914	0.012241
AT2G20835.1	0.269846	0.357997	0.447319	0.422819	0.094916	0.103568
AT2G20840.2	0.255908	0.621069	0.405834	0.37913	0.522434	0.30106
AT2G20840.3	0.18266	0	0	0.231488	0	0.440139
AT2G20840.1	0.946342	0.654299	0.861493	0.653525	0.772159	0.592115
AT2G20850.1	0.901495	0.666781	0.955727	0.869089	0.810548	0.943579
AT2G20850.2	0.118678	0.233372	0.188797	0.134071	0.097327	0.064283
AT2G20860.2	0	0.530998	0.090929	0.11544	0.24535	0.272701
AT2G20860.1	11.285041	11.666375	15.151554	10.453811	11.295648	10.597782
AT2G20860.3	0	0.058901	0.083925	0.022683	0.048998	0.056664
AT2G20870.1	0.034413	0.035474	0	0.030542	0	0.020182
AT2G20873.1	0	0	0	0	0	0
AT2G20875.1	0.28162	0.210707	0.355103	0.111868	0.17355	0.051765
AT2G20880.1	0.090065	0.048538	0.166863	0.040897	0.047297	0.077061
AT2G20890.1	113.109078	95.273681	93.362358	94.965188	94.891089	84.166965
AT2G07345.1	0	0	0	0	0.642266	0
AT2G20900.4	0.01746	0.020969	0.068462	0.129878	0.252137	0.019593
AT2G20900.1	0	0	0	0	0	0
AT2G20900.3	0.208789	0.085686	0.316751	0.259774	0.251807	0.072816
AT2G20900.2	0.978717	1.306236	1.16065	1.391036	1.33758	1.661739
AT2G07355.1	0	0	0	0	0	0
AT2G20920.1	2.545268	3.463191	4.041352	3.611906	4.053956	4.075217
AT2G20921.1	0	0	0	0.794743	0	0.778679
AT2G20930.1	6.552462	6.455909	9.495521	5.593954	5.737814	5.247083
AT2G20940.1	0.881359	0.629205	0.46553	0.238101	0.543872	0.263437
AT2G20940.2	0	0	0.102875	0	0	0
AT2G20950.1	0	0	0	0	0	0
AT2G20950.5	0.028671	0.082985	0.075725	0.035445	0.04229	0.038053
AT2G20950.6	0	0.013686	0	0.046339	0	0
AT2G20950.7	0.025998	0	0	0	0	0
AT2G20950.4	0.449802	0.612719	0.604716	0.582102	0.497739	0.41541
AT2G20950.8	0	0	0	0	0	0
AT2G20950.9	0.155334	0.108544	0.110661	0.055925	0.149044	0.147388
AT2G20950.10	0.016029	0	0.023323	0	0.02337	0.031367
AT2G20950.2	0	0	0.105572	0.185344	0.375047	0.264401
AT2G20950.3	0	0	0	0	0	0
AT2G20950.11	0	0	0	0	0	0
AT2G20950.12	0	0	0	0	0	0
AT2G20950.13	0	0	0	0	0	0
AT2G20950.14	0	0	0	0	0	0
AT2G20960.3	0.027439	0	0	0.007592	0	0
AT2G20960.2	0	0.033844	0.02074	0	0	0
AT2G20960.1	1.603203	0.956027	1.874221	2.120269	1.858074	1.64399
AT2G20960.4	0.540731	1.119195	0.637481	0.369811	0.655374	0.884932
AT2G20970.1	0	0	0	0.005951	0	0
AT2G20970.2	0	0	0	0	0	0
AT2G20980.1	0.75065	0.707638	0.615943	0.979814	0.734807	0.588466
AT2G20990.1	6.938439	7.115246	8.743684	7.314476	8.788973	8.15958
AT2G20990.2	0.708349	0.853907	1.13222	0.528837	0.464796	0.741619
AT2G20990.3	0.11646	0.688981	1.475596	0.932252	0.235079	0.839287
AT2G21010.1	0	0	0	0.008149	0	0
AT2G21030.1	0	0	0	0	0	0
AT2G21040.1	0	0	0	0	0	0
AT2G21045.1	0	0	0	0	0	0
AT2G21050.1	1.566439	1.855782	2.202482	0.655403	0.998289	1.072367
AT2G21060.1	0.091573	0.166947	0.139738	0.087788	0.087517	0.13021
AT2G21070.3	0.017836	0.016839	0	0.012787	0.066638	0.022935
AT2G21070.2	0	0	0	0	0	0
AT2G21070.1	0.32842	0.402452	0.508753	0.41983	0.456784	0.384267
AT2G21080.1	0.832984	0.74342	0.828727	0.678601	0.804406	0.511794
AT2G21090.1	0.730961	0.532581	0.651206	0.482666	0.548473	0.528412
AT2G21100.1	0	0	0	0	0	0
AT2G21105.1	0	0	0	0	0	0
AT2G21100.2	0	0	0	0	0	0
AT2G21110.1	0	0	0	0	0	0
AT2G21120.1	3.058363	3.346978	3.316048	3.096944	3.244326	3.199321
AT2G21130.1	3.197696	2.907091	3.361896	1.973592	2.394443	3.205903
AT2G21140.1	4.885896	3.74596	2.032905	2.784152	2.951737	1.835111
AT2G21150.1	1.756609	1.568829	1.393872	1.731932	2.028788	1.901905
AT2G21160.1	8.814109	6.966577	7.658996	5.894653	5.523047	4.031178
AT2G21160.2	0	0	0	0	0	1.717226
AT2G21170.1	44.025505	37.03897	48.595813	39.6341	33.817601	28.018194
AT2G21170.2	5.612641	14.17969	2.514088	8.339886	13.912639	17.843117
AT2G21170.3	0	0	0	0	0	0
AT2G21180.1	0.58004	0.378478	0.364924	0.346191	0.410523	0.100582
AT2G21187.1	0.176694	0.181636	0.164894	0.155693	0.234197	0.106272
AT2G21187.2	0	0	0	0	0.159331	0.061677
AT2G21185.1	1.200005	1.37378	1.435478	1.453662	1.198455	1.114792
AT2G21187.3	0	0	0	0	0	0
AT2G21188.1	0.050721	0.050468	0.189179	0.059606	0.4817	0.292005
AT2G21190.1	3.9818	4.398209	5.303158	4.838367	5.194384	4.20743
AT2G21195.1	2.815157	2.439843	2.943287	1.68775	1.306796	1.584782
AT2G21195.3	0	0	0	0	0	0
AT2G21195.2	2.620245	2.652381	2.430722	1.398676	1.13017	1.023565
AT2G21195.4	0	0	0	0	0	0
AT2G21200.1	0.787502	0.713299	0.779476	0.727276	0.428917	0.547354
AT2G21210.2	0.214091	0.174742	0.383949	0.338599	0.641523	0.424568
AT2G21210.1	8.459092	7.822692	10.678636	6.557993	6.390089	4.674114
AT2G07375.1	0	0	0	0	0	0
AT2G07385.1	0	0	0	0	0	0
AT2G21220.1	0.305734	0.176504	0.204162	0.110732	0.057998	0.05163
AT2G07405.1	0	0	0	0	0	0
AT2G21230.3	0.005566	0	0	0.006102	0.005765	0
AT2G21230.1	0.982495	0.952137	0.661816	0.866667	1.006423	1.105151
AT2G21230.4	0.184103	0.273253	0.670805	0.328617	0.323924	0.221559
AT2G21230.2	0.115471	0.094883	0.170587	0.04035	0.04348	0.008097
AT2G21235.1	0	0	0	0	0	0
AT2G21237.1	0	0	0.014048	0.041705	0	0.027073
AT2G21240.1	3.347301	3.56079	4.121626	3.321909	3.707649	3.010681
AT2G21240.2	0.127104	0	0.130535	0.051735	0.093768	0.142911
AT2G21250.1	16.953628	15.566522	16.518431	16.385731	15.503098	16.528648
AT2G21250.2	0.57504	0.75314	1.485948	0.339984	0.619026	0.704787
AT2G21260.1	0.033758	0	0.028245	0.013997	0.024749	0.026624
AT2G21260.2	0	0.017308	0	0	0	0
AT2G21270.4	0	0	0	0	0	0
AT2G21270.5	0.141656	0	0.189668	0.137576	0.286845	0.213747
AT2G21270.1	3.442877	3.427478	4.474016	3.239206	3.699735	3.692649
AT2G21270.3	0.078455	0	0.300245	0	0	0
AT2G21270.2	0.68297	0.65009	1.140334	0.59361	0.418617	0.20113
AT2G21280.2	0.304152	0.199395	0.491183	0.42435	0.402157	0.272917
AT2G21280.1	12.742062	11.779075	13.8792	13.526189	14.212533	12.120204
AT2G21290.1	9.327131	9.690493	7.485647	7.379403	7.335029	6.779515
AT2G21300.3	0.126541	0.099594	0.521203	0	0	0
AT2G21300.1	1.319326	1.337353	1.115832	1.404632	1.508361	1.556987
AT2G21300.4	0	0.035851	0.108966	0.1487	0.165867	0.020942
AT2G21300.2	0	0	0	0	0	0
AT2G21300.5	0.011396	0.070799	0	0	0	0.058169
AT2G21320.1	2.132961	1.901566	2.822731	3.250984	4.111691	2.918301
AT2G21330.1	33.849911	37.315519	47.488433	39.089105	39.28256	36.208413
AT2G21330.3	3.731269	1.764217	0	7.717706	1.087157	0
AT2G21330.2	10.996775	2.695622	1.638147	7.837956	6.60264	2.859562
AT2G21340.1	0.991805	0.696051	1.154667	0.802572	0.649245	0.587395
AT2G21340.2	1.89147	1.992228	2.609498	2.721546	2.683671	2.638322
AT2G21350.1	0.179412	0.076854	0.150764	0.056097	0.056353	0.051095
AT2G21360.1	0	0	0	0	0	0
AT2G21370.2	1.995026	0.889756	0	5.497362	6.725251	5.930678
AT2G21370.3	1.960781	1.721076	2.930702	1.981549	1.856074	2.002652
AT2G21370.1	0.701702	1.509891	2.301285	1.08361	0.998541	1.033859
AT2G21370.4	0	0	0	0	0	0
AT2G21380.2	0.618072	0.150808	1.508333	0.836425	0.73376	1.065356
AT2G21380.1	6.406145	7.192003	7.107928	8.265187	9.209001	10.040403
AT2G21385.1	16.842603	15.211067	22.741169	15.655383	13.18349	10.810027
AT2G21385.3	0.151968	0.132186	0.311865	0.199979	0.507654	0.390061
AT2G21385.4	1.657061	0.695308	1.279768	1.645809	1.498492	1.569359
AT2G21385.5	2.256817	1.164751	2.284882	0.935011	1.50862	1.370572
AT2G21385.2	12.027433	13.659213	2.983905	4.251459	7.253729	7.054917
AT2G21390.1	5.305045	5.467835	6.864191	4.566085	4.85435	4.684409
AT2G21400.2	0	0	0	0	0	0
AT2G21400.3	0	0	0	0	0	0
AT2G21400.1	0	0	0	0	0	0
AT2G21400.4	0	0	0	0	0	0
AT2G21410.1	2.26555	2.48786	3.37626	2.481126	2.494419	2.411923
AT2G21420.1	0.007769	0	0.008462	0.008694	0	0.008705
AT2G21430.1	0.113045	0.131054	0.093613	0.09591	0.167632	0.176921
AT2G21440.1	2.561213	2.486133	2.574928	1.593662	2.120955	1.775268
AT2G21450.3	0.003006	0	0	0	0	0
AT2G21450.1	0	0	0	0	0	0
AT2G21450.2	0	0	0	0	0	0.002633
AT2G21455.1	0	0	0	0	0	0
AT2G07415.1	0	0	0	0	0	0
AT2G21465.1	0	0	0	0	0	0
AT2G21470.3	0.838024	0.525215	0.506781	0.659885	0.50587	0.944578
AT2G21470.1	0.993882	1.455267	1.53969	1.15257	1.275939	0.961674
AT2G21470.2	0.255987	0.192318	0.413049	0.186618	0.308107	0.132881
AT2G21480.1	0	0	0	0	0	0
AT2G21490.1	0	0	0	0	0	0
AT2G21500.1	0.165313	0	0.671622	0.649286	0.434133	0.12717
AT2G21500.2	0.354703	0.723068	0	0	0.201246	0.634846
AT2G21510.2	0	0	0	0	0	0
AT2G21510.3	0	0	0	0	0	0
AT2G21510.1	0	0	0	0	0	0
AT2G21510.4	0	0	0	0	0	0
AT2G21510.5	0.007241	0	0	0	0.014725	0
AT2G07425.1	0	0	0	0	0	0
AT2G21520.2	3.300531	5.493127	4.299748	6.427641	6.873579	6.867857
AT2G21520.1	1.134932	1.044865	0.740548	0.74005	1.203294	1.127254
AT2G21520.3	3.23156	1.902776	3.719902	2.44376	1.819478	2.095245
AT2G21530.1	30.919403	25.899134	31.237514	29.361111	27.05624	23.876002
AT2G21540.1	0.440241	0.056283	0.432063	0.357517	0.183425	0
AT2G21540.2	0.501112	0.653893	0	0	0.027704	0.142753
AT2G21540.6	0	0	0	0	0	0.313736
AT2G21540.4	0	0.607883	0.648238	0.309778	0.376269	0.149559
AT2G21540.5	0	0	0	0.113706	0.114967	0.107291
AT2G21540.3	0.082963	0.018519	0.319169	0	0	0
AT2G21550.2	0.027233	0.027802	0	0.03846	0	0.025907
AT2G21550.1	0	0	0.012644	0	0.040708	0
AT2G21560.1	2.072751	2.195071	2.07616	1.756189	2.053875	2.203332
AT2G21570.1	0	0	0	0	0	0
AT2G21580.1	19.481393	14.563551	15.7859	11.572705	11.336778	7.411047
AT2G21580.2	0.058079	0.114715	0.05236	0.033838	0.11248	0.033099
AT2G21590.1	0.091162	0	0.02599	0.019603	0	0
AT2G21590.3	0	0.194567	0	0	0.100178	0.09711
AT2G21590.2	0.098053	0.023108	0.302516	0.134199	0.107544	0.110365
AT2G21590.4	0.413628	0.496202	0.425163	0.289572	0.252712	0.244423
AT2G21590.5	0.056528	0.162044	0	0.094581	0	0
AT2G21590.6	0	0.133127	0	0	0	0
AT2G21590.7	0.58315	0.291816	0.371484	0.426197	0.532238	0.528592
AT2G21595.1	0	0	0	0	0	0
AT2G21600.1	8.174528	8.127074	8.347683	7.5855	6.193452	6.362424
AT2G21610.1	0	0	0	0	0	0
AT2G21610.2	0	0	0	0	0	0
AT2G21620.1	3.751309	3.573012	3.494876	3.388928	3.63797	3.799882
AT2G21620.2	0.057183	0	0	0	0	0
AT2G21630.1	0.3291	0.358983	0.512542	0.56675	0.42708	0.51291
AT2G21640.1	0.319489	0.440079	0.370848	0.345257	0.332989	0.2842
AT2G07435.1	0	0	0	0	0	0
AT2G07445.1	0	0	0	0	0	0
AT2G21650.1	2.161093	3.170079	3.027741	2.378476	3.166408	2.797589
AT2G21655.1	0	0.024128	0	0	0	0
AT2G21660.1	23.285541	30.46275	22.660174	13.612909	16.644038	22.671847
AT2G21660.2	0	0	6.280322	0	0	0.718466
AT2G21680.1	0	0	0	0	0	0
AT2G21690.1	0	0	0	0	0	0
AT2G21710.1	1.141523	0.71917	1.007745	0.821009	0.793109	0.595311
AT2G21710.2	0.018669	0.409702	0.156651	0.288123	0.433939	0.514666
AT2G21710.3	0	0	0	0	0.052688	0.057943
AT2G21720.2	0	0	0	0	0	0
AT2G21720.1	0.002832	0	0	0	0	0
AT2G21725.1	0	0	0	0	0	0
AT2G21727.1	0.024249	0	0	0	0	0
AT2G21730.1	0.026399	0.032576	0.031623	0.066208	0.027905	0.00763
AT2G21740.1	0	0	0	0	0	0
AT2G21750.1	0	0	0	0	0	0
AT2G21770.1	0.043335	0.045001	0.058509	0.082014	0.056305	0.072511
AT2G21780.1	0	0.012075	0.013151	0	0.024124	0.038409
AT2G21790.1	5.694383	4.88504	4.94955	3.267958	3.271236	2.921186
AT2G21800.1	0	0	0	0.084026	0	0
AT2G21800.3	0.098223	0	0.095743	0	0	0.027336
AT2G21800.2	0	0.058551	0	0	0.079406	0.012386
AT2G21810.1	0	0	0	0	0	0
AT2G21820.1	0.057014	0.038908	0	0	0.020816	0.022786
AT2G21830.1	0.572366	0.797278	0.959894	0.538696	0.638504	0.636862
AT2G21830.2	0.133192	0.065673	0.162786	0.171594	0.219745	0.035046
AT2G21840.1	0.005921	0.008713	0.007383	0	0	0.003272
AT2G21850.1	0.03033	0.022151	0.034173	0.020166	0.031017	0.013908
AT2G21860.1	8.339672	9.049048	10.863775	7.05689	6.712145	6.493224
AT2G21870.1	23.072477	23.220993	26.258228	22.223049	19.120511	20.362636
AT2G21870.2	14.566955	12.743634	10.569501	13.320717	13.930964	9.732513
AT2G21880.3	0.034823	0.033418	0	0	0.060085	0
AT2G21880.4	0	0	0	0	0	0
AT2G21880.2	0	0	0	0	0.285015	0
AT2G21880.1	0.99349	1.128151	1.058571	0.846172	0.593673	0.934954
AT2G21890.1	0.083647	0.109213	0.168361	0.045302	0.071347	0.068195
AT2G21900.1	0	0	0	0	0	0
