tx	sorghum1	sorghum2
OQU76564	8.392949	8.399536
KXG20173	0	0
OQU76563	0	0
EER88513	3.185148	2.548709
KXG20176	0.054011	0
EER89930	26.401938	25.694218
ENSRNA049483441-T1	0	0
OQU76565	0.124717	0.058237
OQU76566	0	0
KXG20179	0	0
OQU76567	0	0
OQU76568	0	0
KXG20181	0	0
EER89936	0	0
OQU76569	0	0.094672
OQU76570	0	0
KXG20183	0	0
EER88520	3.654668	2.952627
OQU76571	0.313812	0.143355
KXG20184	0	0
OQU76572	0.607223	0.561395
OQU76573	0.049267	0.569811
OQU76574	7.768486	8.862565
OQU76575	45.700527	41.813425
KXG20188	3.088117	1.579527
OQU76576	0.140524	0.131481
KXG20189	0	0
EER89942	9.484941	8.538303
OQU76577	5.261322	4.661682
KXG20192	0.267789	0.452775
KXG20191	0.440813	0
KXG20193	2.81988	1.978045
OQU76578	0	0.152474
EER89945	3.911321	5.425252
OQU76579	0	2.599028
EER88523	0.838697	1.919965
KXG20194	14.208567	21.982884
KXG20195	4.533063	0
EER88524	36.451992	34.511898
KXG20196	14.737206	14.465158
EER88529	0.109419	0.100556
KXG20197	8.748036	11.954415
EER89946	3.326113	0
OQU76580	1.606263	2.258382
OQU76582	0	0
EER88530	49.541874	48.782012
OQU76583	0	0
KXG20201	93.995911	95.349616
OQU76584	21.650217	11.232874
KXG20202	0	11.369718
KXG20204	6.404721	6.201162
KXG20205	23.501816	22.706157
OQU76585	0	0
OQU76586	1.233969	1.81465
OQU76587	0.063638	0
EER89952	2.36699	2.158564
OQU76588	0.26967	0
KXG20209	0	0.240768
EER89953	0	0
OQU76589	0	0
OQU76590	0	0
KXG20211	2.275772	2.200264
EER88540	0.212312	0
KXG20212	1.203913	0.746651
EER89955	17.842828	16.817042
OQU76591	0.674791	1.106809
EER88541	16.14721	16.487187
EER88542	112.543826	102.637591
KXG20213	0.27156	1.001709
KXG20214	0	0
KXG20215	0.656776	0.736142
OQU76592	0	0
OQU76593	0	0.491059
OQU76595	28.545758	27.860359
OQU76596	320.211894	303.730175
KXG20216	0	0.335393
KXG20217	21.597272	20.173115
EER88547	3.983711	5.534037
OQU76597	0.673635	0.567761
KXG20220	4.331468	4.45974
EER89958	4.664759	2.971336
KXG20221	1.924683	1.600966
OQU76598	0	0
EER89959	2.862657	3.701661
EER89960	0.764553	0.859583
KXG20222	0	0.570781
OQU76599	44.548347	40.448552
KXG20224	590.352983	584.948419
KXG20226	7.69502	11.387414
KXG20225	0	0
EER89963	0	0
OQU76600	0	0
OQU76601	0	0
EER89964	5.94588	6.722678
OQU76602	0	0
EER88550	0.04922	0
EER89968	12.136712	10.243836
KXG20227	2.773385	2.281346
EER89969	181.233421	183.185039
OQU76603	0.020063	0.018255
KXG20229	0.244632	0.331731
EER88552	85.386783	83.905149
OQU76604	0	0
KXG20231	0.234754	0
KXG20232	0	0
EER89971	3.524423	3.182642
EER88554	76.918202	68.108085
OQU76605	57.32828	60.301332
OQU76606	0	0
OQU76607	0	0
KXG20234	2.135198	1.740526
OQU76608	0	0
OQU76609	0.239634	0
OQU76610	0	0
KXG20237	0.595991	0.293387
KXG20238	58.039822	58.180614
EER89974	4.179216	3.436259
OQU76612	0	0
OQU76613	0	0
OQU76614	2.183248	3.063672
EER89976	5.921807	5.661551
EER88560	12.675226	11.585128
OQU76615	2.669622	1.818044
OQU76616	10.750668	12.71621
OQU76617	0	0
OQU76618	0	2.486236
KXG20240	3.27381	0.226298
KXG20244	0	0
KXG20243	0	0
OQU76619	0	0
OQU76620	0	0
OQU76622	0.13361	0.062502
OQU76623	0.047998	0.044256
EER88566	49.235637	63.30159
KXG20246	278.601869	265.759112
OQU76624	0	0
KXG20248	0	0
EER89978	4.255104	2.939748
EER89980	1.23461	1.612909
OQU76625	0	0
OQU76626	0	0
KXG20253	195.257128	218.820599
KXG20254	76.506327	66.585692
KXG20269	14.959479	15.388536
EER88571	0	0
OQU76627	10.960685	9.278131
OQU76628	18.429656	18.64218
OQU76630	102.383317	94.373614
KXG20258	0	0.485179
KXG20257	0	2.808116
KXG20259	0	0.028044
OQU76632	0.873885	0.251579
EER89983	0	0.868142
EER88574	87.968302	94.165499
OQU76633	0.256829	0.090405
OQU76635	1.671031	0.652783
OQU76634	37.769793	33.128489
KXG20261	0	0
KXG20260	1.741463	0.856208
EER88575	17.071533	17.189864
OQU76636	0.066776	0
EER89984	0	0
EER89985	0.490277	0.943587
EER88577	74.715838	69.611459
EER89986	0	0
EER89987	0	0
KXG20265	5.771814	6.062941
OQU76637	0.347857	0.425136
KXG20267	0	0
OQU76639	0	0
OQU76640	0	0
EER89990	37.194914	35.382464
KXG20268	2.073285	2.108492
OQU76641	0	0
EER89991	5.923638	3.664776
OQU76642	43.783319	39.147091
OQU76643	11.805616	14.6377
OQU76644	0.433273	0.080442
EER88586	65.925732	67.037159
OQU76645	0.33675	0.580274
KXG20270	0	0
EER88587	2.288222	2.686607
OQU76646	1.17397	2.2461
KXG20273	17.586047	20.19082
OQU76647	0.213677	0.530253
EER89995	1.099434	1.128135
KXG20275	0	0
KXG20276	2.428803	2.367397
KXG20277	26.205282	23.292026
KXG20278	0	1.932201
OQU76648	0	0
EER88591	2.899145	3.570702
OQU76649	0	0.159211
EER89996	0.209	0.259113
KXG20279	0	0.108744
EER88592	3.496842	3.688302
OQU76651	1.225126	0.982067
OQU76650	0	0
OQU76652	0	0
EER88593	131.73972	137.002545
KXG20283	0	0
OQU76653	0	0
KXG20284	6.01922	6.006289
ENSRNA049996863-T1	0	0
EER88596	27.143138	26.016638
OQU76654	0	0
KXG20286	7.843276	8.338462
KXG20308	0	0
OQU76657	0	0
KXG20285	0	0
EER90000	0.263518	0.569712
OQU76658	0.189003	0
OQU76655	0	0
OQU76660	28.031546	25.43047
OQU76661	0	0.026704
EER88599	3.973263	4.316872
EER88600	83.83758	82.364234
EER88601	70.440514	66.413579
EER90002	58.579449	57.667778
OQU76663	0.101691	0.28245
OQU76664	0	0
KXG20292	0	0
EER88603	4.694269	4.890044
KXG20293	373.090682	375.08686
KXG20294	278.990492	283.808699
KXG20296	0	0
KXG20297	0	0
KXG20295	200.033779	198.449465
OQU76665	0	0
OQU76666	0	0
KXG20299	0	0
KXG20298	474.797236	474.815539
EER88605	6.418152	8.152552
OQU76667	0.801128	0.66112
KXG20307	0	0
OQU76668	0.323931	0.120841
OQU76669	2.623015	3.526173
KXG20313	150.474102	135.774005
OQU76670	75.710858	74.256784
EER88611	3.745806	4.196745
OQU76671	0	0
EER88607	19.121566	19.831945
EER88608	25.13583	29.005618
OQU76672	7.49582	7.747218
OQU76673	0.481401	0.359277
OQU76674	0	0
KXG20315	0	0
KXG20316	0	0
EER88613	472.816715	451.53514
EER90006	37.444504	39.586247
OQU76675	0.158748	0.148562
EER88614	54.675871	58.750746
OQU76676	0.619368	0.575263
EER90008	0	0
EER90009	57.110246	62.482016
EER90014	0.101645	0
EER88616	0	0
ENSRNA049443107-T1	0	0
EER90015	0	0
KXG20318	0	0
EER90016	1.840572	1.347266
EER90017	51.976195	45.34349
OQU76677	0	0
EER90018	16.269731	13.085241
OQU76678	0	0
KXG20319	1.351097	0.557161
KXG20320	37.073321	39.043037
EER90019	60.962535	65.273366
EER88618	10.136117	7.619294
EER88619	7.743303	8.284157
EER88620	15.745847	17.775046
OQU76679	0	0.119062
KXG20321	0	0
KXG20322	33.259159	29.817187
KXG20323	5.271126	6.579373
EER90022	10.857235	10.698973
EER90021	6.926808	7.088242
EER88623	86.46893	87.513501
KXG20324	16.872726	17.257515
KXG20325	28.070396	27.529083
EER88624	12.102058	10.794447
KXG20346	0.362054	0.145219
EER88625	15.284669	17.012759
OQU76681	0	0
KXG20328	1.304818	3.271688
KXG20330	23.361394	21.186385
OQU76682	0	0
OQU76683	0	0
OQU76684	0	0
KXG20331	0	0
EER90026	11.367681	13.249366
EER88627	47.764315	46.284994
OQU76685	0	0
EER88629	0	0
OQU76687	0.122482	0
OQU76688	3.712249	3.687133
OQU76686	0	0
EER90029	15.158751	14.281219
EER88630	105.418642	109.043545
EER88631	6.420405	7.562578
EER88632	38.491979	39.756683
KXG20338	7.684004	7.762069
KXG20339	10.882877	11.285826
KXG20340	0	0.085366
EER88633	0	0
EER88634	4.024915	5.779149
OQU76689	0	0
KXG20341	0.496013	0
KXG20342	0	0
EER90030	21.446736	20.752737
EER90031	2.068702	1.872748
KXG20343	18.721206	20.766957
EER88636	14.135591	12.933741
EER88637	3.832208	3.991885
KXG20344	2524.432016	2534.959236
KXG20345	7.591155	9.209629
OQU76690	0	0
OQU76692	0.238788	0.216094
OQU76691	0.261465	0.120817
OQU76694	0	0
OQU76695	0.419625	0.838872
KXG20348	3.487518	2.056846
OQU76693	0	0
OQU76696	0	0
EER88640	16.348038	14.515529
EER88641	3.80591	3.948803
OQU76698	11.45212	13.750434
KXG20349	5.89736	8.465905
OQU76697	6.734393	5.736877
EER88642	0	0
OQU76699	0	0
EER88643	0	0
EER90037	0	0
OQU76700	0	0
EER88644	3.519484	3.861324
OQU76701	0	0
KXG20351	52.703041	51.063263
EER90038	12.155152	12.688637
EER90039	0.08814	0.136127
KXG20354	0.745287	0.455403
KXG20356	5.302955	3.952692
OQU76702	5.843152	5.950259
KXG20357	25.049256	26.117826
KXG20358	0	0
OQU76703	0	0
KXG20360	0	0
OQU76704	0	0
EER90043	0	0
EER88647	0.071989	0.066777
EER88648	0	0
OQU76705	0	0
EER90045	1.922067	1.795864
OQU76706	0	0
KXG20361	0	0
OQU76707	0	0
KXG20364	0	0
KXG20365	0	0
KXG20382	0	0
OQU76709	0	0
OQU76708	0.773307	0.791931
EER90047	31.169993	32.845605
KXG20366	0	0
KXG20367	24.448041	21.71053
OQU76710	0.156395	0
EER88653	25.441242	20.527671
EER88654	0.210692	0.19682
EER88655	2.274456	2.600516
EER88656	0	0
EER88657	0.348035	0.325194
OQU76711	0.654565	1.202178
EER90050	4.729937	6.123189
EER88666	0	0
OQU76712	0	0
KXG20370	19.679904	19.37957
EER90051	12.740255	14.890012
EER88659	5.459299	3.601532
KXG20372	0	0
OQU76713	0	0
KXG20373	3.330871	3.568174
KXG20371	35.278029	33.264502
OQU76714	9.112332	8.263849
OQU76715	0.430271	0.795822
EER88660	0.263537	0.492016
EER88661	12.837108	13.084242
EER90053	0.69724	0.979848
OQU76716	0	0
EER88662	3.236499	2.691268
KXG20380	0	0
KXG20379	1.331116	0.724792
KXG20381	0	0
KXG20383	16.94295	15.431647
OQU76717	0	0
OQU76718	43.036001	40.352603
OQU76719	7.718069	7.471867
EER90058	6.904704	7.083071
EER90062	1.533489	1.516721
KXG20414	0	0
KXG20386	0	0
OQU76721	0	0
OQU76722	1.966344	1.820454
KXG20390	0.183019	0
KXG20389	0	0
OQU76723	0	0
KXG20392	0	0
OQU76724	22.649342	16.57571
KXG20393	0.077547	0.071317
OQU76725	0.210337	0.06482
EER88668	0	0
OQU76726	0	0
KXG20396	1.963248	2.139435
KXG20397	2.868686	2.986376
KXG20398	11.745995	11.110333
OQU76727	0	0
OQU76728	0	0
OQU76729	0.583109	2.155796
KXG20399	42.754056	40.444503
EER88673	0.214554	0
EER88676	0	0
OQU76730	0	0
KXG20401	0.023237	0.128681
OQU76732	0	0
OQU76733	52.848595	50.675275
OQU76735	3.292597	4.222116
OQU76734	10.111196	10.639215
KXG20408	16.965157	19.012942
KXG20409	0.905606	2.186996
OQU76737	15.913593	12.173456
OQU76736	0	0
OQU76738	0	0.338179
EER90067	0.278527	0
EER90068	33.153217	28.797088
OQU76739	0	0
OQU76740	0	0
OQU76741	0	0
KXG20411	0.649113	1.150175
KXG20413	27.368391	29.692189
OQU76742	3.673474	2.563742
EER90070	2.179423	1.946749
KXG20415	0.144664	0
KXG20416	0	0
EER88680	1.801416	1.254706
KXG20417	0	0
KXG20419	1.463751	1.633818
EER88683	0	0.521584
KXG20420	0.344207	0
EER88684	0	0
EER88685	0.045121	0.041453
KXG20421	0	0.180252
KXG20422	0.421734	0.390016
EER90075	22.779616	24.342856
EER88687	183.044897	181.493663
OQU76743	5.493193	5.620922
KXG20425	0.067362	0.061477
OQU76744	6.864592	7.541443
OQU76745	55.072279	54.985068
KXG20428	38.288454	39.595881
KXG20429	0	0
EER90078	9.756137	12.705326
EER90079	2.198814	2.752866
EER90080	0	0
OQU76746	0	0
OQU76747	0	0
KXG20431	0	0
KXG20432	0	0
KXG20463	0	0.053523
OQU76748	0	0
KXG20435	0.54245	0.822536
OQU76749	0	0
EER90083	2.952633	2.748637
EER90082	16.799562	16.765201
KXG20436	0	0
EER88692	0	0
ENSRNA049483793-T1	0	0
ENSRNA049996856-T1	0	0
OQU76750	0	0
KXG20437	0	0
OQU76751	14.878769	14.096517
OQU76752	0	0
EER90085	4.645297	5.779238
OQU76756	0	0.565024
OQU76753	4.376485	3.790631
OQU76755	8.12908	8.516031
OQU76754	0	0
EER90086	7.272641	8.77759
EER88696	6.856346	5.544078
OQU76757	14.796553	15.695099
EER88697	7.313121	5.942237
EER90089	0.387409	0.492135
EER90087	7.791405	8.392616
KXG20445	0	0
KXG20446	0	0
KXG20448	0	0
KXG20444	0	0
KXG20447	0	0
KXG20449	17.85234	22.006882
EER88699	0.074587	0.069322
OQU76758	0	0
OQU76759	13.642514	10.481264
OQU76760	38.81881	36.78527
KXG20452	59.167577	58.875249
KXG20453	2.392411	2.061581
OQU76762	1.617798	1.520904
OQU76761	0	0
OQU76763	8.968604	9.813203
KXG20454	0.041439	0.113912
KXG20456	1.473799	2.055537
KXG20455	1.633297	0.772985
KXG20458	0	0
KXG20457	0.140388	0.048216
KXG20470	0	0
KXG20459	0.848513	0.459485
KXG20460	30.3482	31.93856
EER90094	6.802792	6.002051
KXG20461	0.117872	0
EER88700	0.314597	0.365099
EER88701	0.647873	0.754442
KXG20462	0	0
EER90097	0	0
EER90098	0	0
EER88702	0.086123	0.319351
EER88703	0.097465	0
EER90099	34.633189	35.076786
EER90100	20.164452	18.855082
EER90101	37.436655	39.005172
EER88704	31.311863	27.175741
EER88705	739.143385	656.192794
OQU76766	0	0
EER90103	0.588139	1.282843
OQU76767	8.950444	8.892943
EER90104	227.39992	202.137405
OQU76768	1.615455	1.088037
KXG20466	31.789854	30.637735
KXG20465	0	0
KXG20468	21.48735	18.614754
KXG20467	121.895243	120.366228
EER88706	133.488182	138.355197
EER88715	163.304901	155.559478
OQU76769	57.480758	57.683493
OQU76770	9.749468	6.43284
KXG20469	3.021212	2.555845
KXG20474	0	0
KXG20473	0	0
OQU76774	0	0
KXG20472	0	0
OQU76771	0	0
OQU76773	0	0
KXG20471	0	0
OQU76772	0.177313	0.162342
EER88713	14.37126	14.137201
EER88714	14.492991	14.978271
EER90107	15.257112	14.869448
KXG20475	0	0
EER88707	149.283253	165.632875
OQU76776	35.432267	33.388502
EER90109	10.089208	9.970142
KXG20496	0	0
OQU76777	37.852055	51.834737
KXG20480	0	0
KXG20482	0	0
KXG20481	0	0
EER90111	30.989771	27.594028
EER90112	18.864685	19.836448
OQU76778	0.17025	0.157795
OQU76779	0.080218	0.185262
OQU76781	0.026021	0.047874
EER88721	0	0
KXG20486	22.37707	23.00035
OQU76782	0	0
KXG20488	180.956512	180.03478
EER90114	16.886613	16.370352
EER88722	13.840841	12.697417
OQU76783	1.955253	2.382549
EER88725	0	0
OQU76784	0	0
KXG20489	0	0
EER88723	1295.813567	1250.658182
OQU76785	0	0
EER88726	0	0
EER90120	0	0
EER90117	33.112352	32.489762
KXG20492	6.078225	5.471132
KXG20491	0	0
KXG20504	0	0
KXG20493	0.489225	0.113726
OQU76786	0	0
KXG20495	1.438335	1.33799
KXG20494	2.017674	1.650968
OQU76787	5.928343	6.589242
OQU76788	4.229382	5.221932
EER88728	25.750725	25.936695
EER88729	0.07642	0.142146
EER90124	0	0
KXG20497	0	0
KXG20499	13.394084	12.248879
OQU76789	0	0
KXG20500	0	0
KXG20501	11.242012	13.480848
OQU76790	13.308652	12.756384
ENSRNA049996849-T1	0	0
EER88731	1.428459	1.142695
EER88733	5.83843	8.153363
EER90125	10.929594	9.863023
OQU76791	0	0
EER90126	7.807053	6.720531
EER88734	49.615264	54.071846
OQU76792	0	0
EER90127	1.695272	1.198234
EER88736	0.933039	0.657548
EER88737	0.308519	0.532082
EER90128	0	0.114808
OQU76793	40.310563	36.8609
EER90130	0.350342	0.108708
EER88741	1.229249	1.244362
EER88738	0.81845	0.763745
OQU76794	0	0
EER90132	0.792833	0.553829
KXG20503	0	0
EER88739	0	0
OQU76796	0	0
EER90134	2.200255	2.308819
OQU76795	0	0
EER90135	26.522321	29.23541
EER88740	1.118543	0.347815
EER88745	8.805229	7.48792
EER88742	0	0
KXG20505	3.742145	4.844988
KXG20506	35.937921	36.469957
KXG20507	0	0
EER90136	5.07841	4.72804
EER90137	0.421554	0
EER88747	19.956818	17.460458
OQU76797	2.23788	3.560441
EER88749	0	0
EER88750	0.798009	0.798625
EER88751	2.681336	2.497257
KXG20510	0	0
OQU76798	0	0.103285
KXG20511	0	0
EER88753	0.881775	0.887211
OQU76799	0	0
OQU76800	0	0
EER90141	7.71046	6.853353
OQU76801	0	0
EER90142	85.470188	87.787711
ENSRNA049996839-T1	0	0
KXG20513	9.134713	8.448885
EER88755	0	0
OQU76803	0	0
OQU76804	0	0
OQU76802	0.411853	0
KXG20514	0	0.151408
EER88756	6.821471	5.672306
EER90144	0.27171	0.502291
EER88757	0	0
EER90145	73.012172	75.94984
EER90146	31.94314	34.273348
OQU76805	0	0
EER90147	20.181923	16.444865
KXG20515	0.210583	0
KXG20517	2.448672	3.484233
KXG20516	5.464167	6.443016
EER90148	44.428223	46.519592
EER88759	0.700816	0.234973
OQU76806	4.366607	5.02979
EER88760	8.098471	7.793516
EER90150	37.217226	36.172674
OQU76807	0	0
EER90151	0	0
EER88761	0.575917	1.010095
OQU76808	0.08663	0
OQU76809	0	0
EER90152	23.902996	25.990194
OQU76810	1.1138	1.046627
KXG20523	0	0.172916
OQU76811	4.040761	3.996543
KXG20531	19.478256	19.468377
EER88764	42.86496	43.012678
OQU76812	0	1.743191
OQU76813	0.442685	0.363373
EER88765	6.530974	7.808801
EER90153	1.304544	1.013664
KXG20524	5.875948	5.717501
KXG20526	6.922514	6.269886
KXG20527	13.7997	14.118741
KXG20525	1.759244	0.457047
KXG20541	0	0
EER88766	0	0
EER88767	58.328722	62.904723
ENSRNA049483680-T1	0	0
EER88768	20.269382	19.031539
EER90156	1.97292	2.381268
OQU76814	0	0
EER90158	46.884985	42.637938
EER88769	0	0
EER90159	30.426945	28.921009
OQU76815	0	0
OQU76818	0	0
EER88770	2.303714	1.662977
OQU76817	0	0
OQU76816	51.621959	57.196825
KXG20529	39.615962	36.089299
OQU76823	77.19501	69.100596
OQU76821	0.423452	0.390553
OQU76820	0	0
OQU76824	82.304962	78.088029
KXG20532	7.008177	7.519054
KXG20534	0.21445	0.098588
EER90161	1.879258	2.006097
KXG20535	17.778897	20.326896
EER88778	0	0
OQU76825	3.512679	3.426302
KXG20536	3.383312	3.497832
EER90163	22.282282	23.706506
KXG20538	19.588075	21.737067
KXG20537	14.253557	12.832899
KXG20539	0	0
EER90164	29.998657	29.370893
ENSRNA049996830-T1	0	0
EER90165	79.443137	79.049413
EER90166	10.780262	10.267675
KXG20540	0.708637	0.43173
EER88779	0.803471	0.733054
OQU76826	0	0
OQU76827	0	0
OQU76828	4.402046	4.823714
OQU76829	3.0474	4.686577
KXG20556	12.024424	11.826571
KXG20544	0	0
KXG20546	0	0
OQU76832	1.04664	0
EER90170	0.583766	1.131198
OQU76831	0	0
OQU76830	0	0.774969
KXG20548	1.031555	0
KXG20549	0	0
OQU76834	33.11331	36.290824
KXG20550	28.055975	29.587617
EER90172	0.326698	0.485725
OQU76835	11.798801	12.862288
KXG20551	12.577661	12.240539
EER90177	1.558101	1.688455
KXG20552	5.283719	5.518655
EER88783	54.988578	50.369941
EER90176	37.810261	32.984826
EER90180	1.197249	1.924104
OQU76836	0	0.106739
EER90179	27.73098	25.350976
KXG20553	14.040676	13.421083
EER90182	3.538381	3.479671
EER90181	1.522382	1.422071
OQU76837	37.159442	40.977053
OQU76838	0	0.647098
OQU76839	0	0
OQU76840	7.639935	6.97352
OQU76841	0.343393	0.211382
KXG20557	0	0
EER88786	0.846828	1.560064
EER88787	9.429177	9.415926
KXG20559	0	0
KXG20558	0	0
KXG20560	27.570695	27.113864
KXG20561	0.787236	0
ENSRNA049996820-T1	0	0
KXG20564	0	5.897913
KXG20563	4.73867	0
KXG20562	0	0
OQU76843	0	0
OQU76844	0	0
OQU76845	0	0
KXG20566	1.180621	1.100474
KXG20567	0	0
OQU76846	0	0
EER90188	0	0
EER90189	3.889311	4.822265
KXG20568	0	0
KXG20569	0	0
OQU76847	1.223414	0.458219
EER90192	0.082257	0
KXG20570	0	0
OQU76849	0	0
OQU76848	0.218432	0.202254
OQU76850	0	0.032408
OQU76852	0	0
KXG20572	6.895007	4.052818
OQU76851	0	2.268117
KXG20573	0	0
OQU76853	0.760397	0.623255
OQU76854	7.890622	7.660617
KXG20578	255.056185	260.868021
EER90198	31.198333	31.147329
EER90199	14.783684	14.343878
EER88793	0.495362	0.480145
EER90271	12.762633	13.723177
OQU76855	1.094006	0
KXG20581	7.099475	9.286412
KXG20579	6.983301	4.241333
KXG20580	0	0.701965
KXG20582	0	0
KXG20583	0	0
KXG20584	0.069691	0
KXG20585	0	0
EER88792	13.686116	12.717341
KXG20587	5.496681	5.35662
KXG20586	1.234174	3.729908
EER90203	1.238802	1.780816
OQU76857	1.929089	1.109653
EER88795	42.151318	41.905353
ENSRNA049483783-T1	0	0
OQU76858	0	0
OQU76859	0	0
OQU76860	4.523434	4.442424
EER88799	0	0
EER88800	0	0.442082
KXG20594	13.993806	14.115889
EER88801	122.729745	113.233589
EER90205	874.824671	875.379559
OQU76861	1.525714	0.847891
OQU76862	8.05375	6.801932
OQU76863	0	0
OQU76864	0	0
OQU76865	0	0
OQU76866	7.153254	8.50535
OQU76867	0.861248	0.578598
OQU76868	0	0
OQU76869	0	0
KXG20618	14.783654	14.022895
KXG20599	0	0.071285
KXG20600	0	0
KXG20602	0.752028	1.191251
OQU76871	3.981312	4.089064
OQU76870	0	0
EER90209	1.736357	1.856314
OQU76872	0	0
OQU76873	0	0
OQU76874	0	0
KXG20605	7.726302	7.730962
KXG20606	0	0.092487
OQU76875	0	0
EER90208	0	0
KXG20609	0	0
KXG20608	0	0
KXG20610	0	0
OQU76876	0	0
KXG20612	0	0
OQU76877	0	0
OQU76878	3.71016	3.690687
KXG20615	1.127621	0.980879
OQU76879	3.85617	4.160969
OQU76880	0	0
EER90210	1.525228	0.884203
EER88807	1.091633	1.374628
OQU76881	6.174477	7.369848
KXG20619	0.635331	0.982272
EER90213	10.347306	10.385684
KXG20621	0.450662	0.364716
OQU76882	0.252392	0.591129
ENSRNA049996814-T1	0	0
EER90214	0.558864	0.784408
EER90215	15.326944	18.384514
OQU76883	0	0
KXG20623	0	0
EER88810	20.282124	21.301165
EER88811	8.692704	8.118597
EER90217	3.219648	1.998355
EER88812	23.104067	22.167795
KXG20624	0.071359	0.032646
EER90218	26.54957	25.98534
KXG20639	0	0
OQU76884	0	0
OQU76885	0	0
KXG20626	0	0
KXG20627	0	0
EER88814	0.789724	0.407793
EER90219	14.589785	13.405718
KXG20628	0.077501	0.282079
OQU76886	31.068238	26.360545
KXG20629	0	0
EER90220	3.244739	4.255326
OQU76887	0	0
EER90222	27.708043	26.010477
KXG20634	0	0
ENSRNA049483688-T1	0	0
ENSRNA049483729-T1	0	0
ENSRNA049483746-T1	0	0
ENSRNA049483777-T1	0	0
ENSRNA049483773-T1	0	0
EER90224	0	0
EER88815	4.80286	5.961877
OQU76888	0	0
EER90225	7.390674	8.076005
OQU76889	0.209556	0.235687
KXG20635	21.133667	21.125943
OQU76890	0.483632	0
KXG20637	134.222954	124.9924
EER88819	0	0
EER90226	0.054981	0.051185
OQU76891	0.070544	0.06544
OQU76892	0	0
KXG20638	6.242392	6.739116
EER90227	46.952894	51.005172
KXG20641	0	6.524608
KXG20640	5.819321	0
OQU76893	6.863512	5.405827
OQU76894	0	0
EER90228	0.030734	0
EER90229	34.573678	35.131482
EER88824	24.06909	24.319439
OQU76895	15.282292	12.061467
KXG20642	1.169129	5.081414
EER90231	1.302081	2.156372
KXG20643	0.265425	0.368777
KXG20644	221.463128	221.89174
KXG20645	12.775899	15.095415
KXG20646	1.480478	2.350275
KXG20647	1.636492	1.256032
KXG20648	1.323293	1.347522
EER90235	26.565482	30.772293
EER90232	0	0
KXG20649	35.226164	36.651896
EER88826	6.767909	7.807447
KXG20650	20.652714	24.057742
OQU76897	0	0
KXG20651	0	0
OQU76898	1.168051	1.415822
OQU76896	0	0
OQU76899	6.415154	7.539165
ENSRNA049483731-T1	0	0
ENSRNA049483739-T1	0	0
ENSRNA049483759-T1	0	0
ENSRNA049483794-T1	0	0
ENSRNA049483787-T1	0	0
ENSRNA049483695-T1	0	0
ENSRNA049483754-T1	0	0
ENSRNA049483767-T1	0	0
ENSRNA049483681-T1	0	0
ENSRNA049483780-T1	0	0
ENSRNA049483683-T1	0	0
KXG20652	0	0
EER90236	12.182917	12.633315
EER88830	30.381088	35.391062
OQU76900	78.759956	62.72338
ENSRNA049483692-T1	0	0
EER90239	19.008881	21.175018
ENSRNA049483730-T1	0	0
ENSRNA049483697-T1	0	0
ENSRNA049483775-T1	0	0
ENSRNA049483698-T1	0	0
ENSRNA049483755-T1	0	0
ENSRNA049483796-T1	0	0
ENSRNA049483690-T1	0	0
ENSRNA049483684-T1	0	0
KXG20653	11.420759	17.989742
KXG20654	86.031775	77.488393
EER88828	0	0
OQU76902	2.433543	1.878536
OQU76901	0.162608	0.264536
EER88829	0	0
KXG20660	1.935564	1.670183
OQU76903	5.648177	7.748009
EER90241	580.886366	565.135129
EER88831	5.012914	5.037083
EER88832	1.677844	1.908782
OQU76905	0	0
OQU76910	0	0
OQU76909	0	0
OQU76911	0.049972	0
OQU76913	0	0.015031
OQU76906	0	0
OQU76904	0	0
OQU76907	0	0
OQU76914	0	0
OQU76908	0	0
EER88833	0	0
KXG20662	1.061238	2.1184
EER90244	0	0
EER90245	0	0
EER90246	0.371941	1.041589
KXG20663	0	0
OQU76916	0	0
EER88836	8.230634	7.584859
EER90247	6.108453	5.168211
EER90248	21.089928	18.497669
OQU76917	0.031686	0.028889
EER88837	27.637708	25.794243
EER88838	14.396274	14.625236
EER90250	0	0
OQU76918	0.766938	0.388008
EER90251	0.382295	0.730644
EER90258	0	0
EER90267	0	0
KXG20664	1.050816	0.971894
EER90252	0.147807	0.682056
OQU76919	0.423572	1.500744
KXG20666	1.423778	0.893738
OQU76920	0	0
OQU76921	0	0
EER88839	0	0.455268
KXG20669	0.34044	0
OQU76922	0	0
OQU76926	0.260573	0
OQU76923	0	0
OQU76927	1.681233	2.395962
EER90260	21.710053	22.286357
EER88840	26.323615	24.394531
EER88841	20.697695	21.353653
KXG20670	21.518571	20.645313
EER88842	4.094552	4.981247
OQU76928	0	0.669733
OQU76929	0	0
OQU76930	0.069696	0.390726
EER88844	1.116397	1.134206
EER90263	70.649644	65.118611
